rounded_lng,rounded_lat,City,IDX,Genus
-118.655625074638,34.181161843056,LosAngeles,78,ligustrum
-105.00968322,39.7677085,Denver,79,malus
-113.446055132764,53.5488622102811,Edmonton,80,ulmus
-76.9644857491801,38.8580006101688,WashingtonDc,81,amelanchier
-122.387801003014,37.7438205117227,SanFrancisco,82,magnolia
-76.9903159835409,38.8661853082157,WashingtonDc,83,lagerstroemia
-122.382720851489,47.5615416840902,Seattle,84,ulmus
-118.425668731299,34.0811573664567,LosAngeles,85,syzygium
-123.082368,49.238064,Vancouver,86,carpinus
-113.41855345414,53.5441838091807,Edmonton,87,larix
-113.414120819824,53.608800568483,Edmonton,88,ulmus
-121.849195641173,37.2594593126511,SanJose,89,washingtonia
-121.857339014544,37.2208743540309,SanJose,90,malus
-118.601480758063,34.2274022256651,LosAngeles,91,liriodendron
-76.9340778137707,38.8948594605235,WashingtonDc,92,aesculus
-96.820765959303,43.5254828588573,LosAngeles,93,fraxinus
-118.590792316501,34.2276707127338,LosAngeles,94,lagerstroemia
-121.938871742323,37.2423056625113,SanJose,95,liquidambar
-118.42165958404,33.9997566593401,LosAngeles,96,platanus
-123.065707,49.212044,Vancouver,97,parrotia
-118.288684426842,33.7387069112467,LosAngeles,98,cupaniopsis
-121.88492691432,37.358115051094,SanJose,99,umbellularia
-104.95068317,39.7869194,Denver,100,prunus
-73.91513749,40.83492679,NewYork,101,lagerstroemia
-73.93337188,40.62242066,NewYork,102,platanus
-118.587568288502,34.2011963036134,LosAngeles,103,phoenix
-118.246334168261,34.0047598571653,LosAngeles,104,pittosporum
-118.619062810145,34.217751751768,LosAngeles,105,koelreuteria
-114.1729828,51.0318674,Calgary,106,populus
-121.843403478599,37.2660407787815,SanJose,107,zelkova
-122.274737058133,47.5605327389389,Seattle,108,albizia
-104.96042429,39.69107195,Denver,109,populus
-79.93799008,40.43247888,Pittsburgh,110,platanus
-73.756303,45.493538,Montreal,111,quercus
-123.087982,49.229378,Vancouver,112,liquidambar
-73.804233,45.50196,Montreal,113,syringa
-78.905074704052,42.9567162398652,LosAngeles,114,tabebuia
-118.5166950362,34.1775075847594,LosAngeles,115,cinnamomum
-122.02863589,37.33750666,Cupertino,116,prunus
-121.909846077483,37.3579431934586,SanJose,117,celtis
-121.881146914541,37.3547750516839,SanJose,118,pyrus
-118.323301102667,34.0548447905186,LosAngeles,119,erythrina
-123.028111,49.279114,Vancouver,120,quercus
-123.128679,49.247297,Vancouver,121,ulmus
-77.0260585604438,38.9178433358832,WashingtonDc,122,tilia
-74.1971932,40.54943879,NewYork,123,liquidambar
-104.88761398,39.77005147,Denver,124,ulmus
-79.91587745,40.46117934,Pittsburgh,125,pyrus
-114.1600691,51.0437254,Calgary,126,picea
-118.568025315737,34.1973836872882,Buffalo,127,pyrus
-123.148945,49.224242,Vancouver,128,magnolia
-121.831126924321,37.3401350494883,SanJose,129,eriobotrya
-123.079972,49.211603,Vancouver,130,acer
-114.0482959,50.9664216,Calgary,131,crataegus
-123.049561,49.246061,Vancouver,132,parrotia
-105.264966346639,39.9977403203558,Boulder,133,fraxinus
-105.04165683,39.78406864,Denver,134,prunus
-118.454129583437,34.2597549272788,Buffalo,135,acer
-113.393356767707,53.4675396403607,Edmonton,136,populus
-74.24037301,40.49854295,NewYork,137,fraxinus
-77.0222092376087,38.9584664073164,WashingtonDc,138,syringa
-78.8116411270423,42.9474305324387,LosAngeles,139,robinia
-96.6842866795472,43.5384312111767,Buffalo,140,acer
-82.9238429929006,39.9483152363477,Columbus,141,zelkova
-73.550677,45.571272,Montreal,142,celtis
-122.405012735014,47.6715061038319,Seattle,143,populus
-80.02599173,40.41059203,Pittsburgh,144,prunus
-122.386514474864,47.6823301775635,Seattle,145,magnolia
-121.766384469946,37.2930472988729,SanJose,146,washingtonia
-118.363572186714,34.0216700345104,LosAngeles,147,ceratonia
-123.041913,49.240667,Vancouver,148,parrotia
-114.1209214,51.0005621,Calgary,149,ulmus
-121.976117447725,37.2780062385198,SanJose,150,tilia
-104.88139207,39.65346411,Denver,151,pinus
-76.9859658754977,38.897285842466,WashingtonDc,152,acer
-122.777765,49.200585,Surrey,153,liriodendron
-74.09074369,40.64268418,NewYork,154,cercis
-114.0106602,50.860941,Calgary,155,ulmus
-121.880416279768,37.3300792080644,SanJose,156,solanum
-122.425303612289,37.7506843909536,SanFrancisco,157,phoenix
-114.0746234,50.9397274,Calgary,158,ulmus
-121.863430137613,37.361649635932,SanJose,159,prunus
-78.8183492095643,42.9379595701948,Buffalo,160,pyrus
-118.503699224,34.2659594747702,LosAngeles,161,citrus
-73.86558763,40.69113981,NewYork,162,koelreuteria
-73.583689,45.555857,Montreal,163,amelanchier
-123.023918,49.2531,Vancouver,164,juniperus
-122.023621391058,37.2960580910082,SanJose,165,lophostemon
-105.265031162344,40.0196985009412,Boulder,166,catalpa
-122.385592813155,37.7301190030539,SanFrancisco,167,magnolia
-82.8697798900699,39.9540033077048,Columbus,168,quercus
-121.829546924272,37.3401450489269,SanJose,169,cupressus
-122.284656334221,47.5227137338367,Seattle,170,acer
-122.840087,49.197539,Surrey,171,parrotia
-76.9845197268399,38.8942347522552,WashingtonDc,172,ginkgo
-122.437191954251,37.7893652944435,SanFrancisco,173,magnolia
-83.0462484655205,39.9243452730652,Columbus,174,cornus
-74.00624306,40.68065577,NewYork,175,gleditsia
-73.625913,45.54187,Montreal,176,malus
-80.4502259989902,43.4639954632376,Kitchener,177,sorbus
-122.869571,49.172354,Surrey,178,styrax
-122.374995174237,47.568554856965,Seattle,179,amelanchier
-78.8462400521606,42.9359531735548,Buffalo,180,acer
-78.8620120131325,42.8849530394089,Buffalo,181,cornus
-78.8400352625592,42.9516483903919,LosAngeles,182,acacia
-122.403474527029,37.733869399952,SanFrancisco,183,prunus
-78.8009207558538,42.8956235365178,LosAngeles,184,trachycarpus
-118.253078554046,34.0793347582592,LosAngeles,185,sequoia
-79.9580873,40.47714539,Pittsburgh,186,acer
-118.48166920065,34.003865593969,SantaMonica,187,wodyetia
-118.529487516481,34.2099138855918,SiouxFalls,188,fraxinus
-122.365352239081,47.5666911155141,Seattle,189,nyssa
-118.513505438972,34.2093573340477,LosAngeles,190,cinnamomum
-122.460156650735,37.7244659222618,SanFrancisco,191,lophostemon
-122.339429008551,47.7167035988753,Seattle,192,pseudotsuga
-122.346730598117,47.6514835132692,Seattle,193,populus
-118.288956627508,34.1114913024413,LosAngeles,194,cedrus
-118.346216000259,34.00465663719,LosAngeles,195,jacaranda
-104.97044872,39.7199894,Denver,196,tilia
-123.048744,49.234669,Vancouver,197,fraxinus
-122.356153847849,47.52654517376,Seattle,198,liriodendron
-118.584575605127,34.2141678482509,LosAngeles,199,magnolia
-113.509012604357,53.4239307860029,Edmonton,200,prunus
-96.6863341517714,43.5161876936803,LosAngeles,201,koelreuteria
-104.81454648,39.77650936,Denver,202,picea
-123.141403,49.217607,Vancouver,203,quercus
-118.539020899121,34.2677530584101,LosAngeles,204,zelkova
-78.884774783913,42.9565948626292,Buffalo,205,celtis
-104.95480766,39.66308417,Denver,206,populus
-122.440176382755,37.7617119784366,SanFrancisco,207,tilia
-118.200727162379,34.1144009058248,LosAngeles,208,cordyline
-82.9304613443244,39.9429627223525,Columbus,209,quercus
-118.48254690946,34.012622266961,SantaMonica,210,platanus
-121.802551319847,37.2586040275498,SanJose,211,cupressus
-122.383206786619,47.545365221279,Seattle,212,malus
-122.434912954272,37.7432598482747,SanFrancisco,213,cupaniopsis
-122.299427477011,47.5462932901094,Seattle,214,acer
-114.0746027,51.098506,Calgary,215,fraxinus
-118.47730206686,34.019186579625,SantaMonica,216,prunus
-122.459084710663,37.7883637733622,SanFrancisco,217,rhopalostylis
-118.503246036604,34.2023266802901,LosAngeles,218,tipuana
-121.803844396613,37.2687291543848,SanJose,219,robinia
-122.289861606777,47.5357594633875,Seattle,220,robinia
-122.302561494258,47.6217187860229,Seattle,221,gleditsia
-78.8811636144817,42.9132468796337,LosAngeles,222,ligustrum
-123.144751,49.216802,Vancouver,223,acer
-122.716527,49.04114,Surrey,224,fraxinus
-121.92595691722,37.2756350609765,SanJose,225,zelkova
-122.393154495945,37.7323701819213,SanFrancisco,226,olea
-121.842606655827,37.3864532922129,SanJose,227,ziziphus
-121.826436926798,37.329055048825,SanJose,228,syagrus
-73.73820462,40.67825082,NewYork,229,malus
-121.80388017255,37.241565427057,SanJose,230,pistacia
-121.86800559503,37.3862378526423,SanJose,231,gleditsia
-83.0213371656826,40.0328736630724,Columbus,232,platanus
-121.88233691583,37.3487650519504,SanJose,233,celtis
-104.96864584,39.68484861,Denver,234,celtis
-118.59035959868,34.1974730252054,SiouxFalls,235,acer
-123.059419,49.218223,Vancouver,236,prunus
-122.429691180205,37.7467946713417,SanFrancisco,237,olea
-122.398213951241,47.6869172447791,Seattle,238,cladrastis
-77.0006378565713,38.8287720109425,WashingtonDc,239,acer
-118.308250310491,34.0525382962781,LosAngeles,240,ginkgo
-96.7241782561895,43.5098335427836,Buffalo,241,tilia
-82.9847935477291,40.011150471143,Columbus,242,picea
-121.884976925708,37.2558050599617,SanJose,243,pistacia
-122.42880477784,37.7571627582611,SanFrancisco,244,acer
-114.0331073,51.0408609,Calgary,245,fraxinus
-121.907009538531,37.3661036983177,SanJose,246,betula
-118.491815514692,34.2637494280903,Buffalo,247,syringa
-73.90605934,40.88553882,NewYork,248,cercis
-118.48701457315,34.003547003583,SantaMonica,249,metrosideros
-73.544614,45.662955,Montreal,250,malus
-73.585246,45.589422,Montreal,251,ulmus
-122.3350605242,47.6971531610376,Seattle,252,liriodendron
-79.93174118,40.47697067,Pittsburgh,253,pyrus
-118.441413541013,34.02122219117,LosAngeles,254,cupaniopsis
-104.90884575,39.75346013,Denver,255,thuja
-121.871429766668,37.3381304237606,SanJose,256,jacaranda
-73.84574462,40.77435541,NewYork,257,chamaecyparis
-105.25553919793,39.9815619904922,Boulder,258,acer
-73.677297,45.499012,Montreal,259,tilia
-118.211271805009,34.1352615944224,LosAngeles,260,cedrus
-73.75259462,40.60733238,NewYork,261,gymnocladus
-121.940568358727,37.2487458602051,SanJose,262,zelkova
-122.396733733287,37.7282970809393,SanFrancisco,263,prunus
-121.99602332,37.31289294,Cupertino,264,quercus
-118.207885190344,34.0928602550075,LosAngeles,265,schinus
-113.9961207,51.0023816,Calgary,266,populus
-114.1177671,51.0593613,Calgary,267,fraxinus
-118.433315335223,34.0186155283331,LosAngeles,268,jacaranda
-123.098272,49.259175,Vancouver,269,aesculus
-122.370524030146,47.542855807897,Seattle,270,prunus
-114.1119912,51.0519511,Calgary,271,betula
-114.1343125,51.0834994,Calgary,272,fraxinus
-122.288606472823,47.5660256509071,Seattle,273,quercus
-122.464247330355,37.7278383466678,SanFrancisco,274,leptospermum
-104.91484958,39.72558266,Denver,275,ulmus
-118.549125280588,34.2222029424279,Buffalo,276,ulmus
-123.031742,49.226356,Vancouver,277,cornus
-122.437017350685,37.7447274348519,SanFrancisco,278,tristaniopsis
-121.89594193276,37.3656963384923,SanJose,279,washingtonia
-122.334000222087,47.6127873378534,Seattle,280,zelkova
-104.96337373,39.74388448,Denver,281,koelreuteria
-121.906666921808,37.2580350615892,SanJose,282,liquidambar
-74.13382117,40.55540356,NewYork,283,prunus
-82.9842495694191,39.9618608104727,Columbus,284,pyrus
-113.577648519281,53.4483136272291,Edmonton,285,ulmus
-121.838663493492,37.3967735925952,SanJose,286,schinus
-118.202516932098,34.1214178377634,LosAngeles,287,eugenia
-80.0079517,40.4477042,Pittsburgh,288,gleditsia
-76.9556472812041,38.8946387875833,WashingtonDc,289,tilia
-122.00260788,37.31730319,Cupertino,290,fraxinus
-76.9630759804685,38.8632103508116,WashingtonDc,291,prunus
-96.6851047598907,43.5420201596871,LosAngeles,292,quercus
-123.134524,49.218319,Vancouver,293,parrotia
-118.4936137432,34.019132395694,SantaMonica,294,washingtonia
-118.246252723447,33.9491537592526,LosAngeles,295,callistemon
-77.1037078317265,38.9444569755758,WashingtonDc,296,cornus
-76.9821682964451,38.8708627725885,WashingtonDc,297,prunus
-73.563898,45.65863,Montreal,298,populus
-78.8510887839278,42.944279145187,Buffalo,299,quercus
-118.292868023923,34.1146650980449,LosAngeles,300,quercus
-121.869482084179,37.3878227493357,SanJose,301,trachycarpus
-79.97567333,40.42750729,Pittsburgh,302,platanus
-73.561997,45.486565,Montreal,303,pinus
-104.9056859,39.73864449,Denver,304,rhamnus
-73.81395028,40.76743164,NewYork,305,parrotia
-82.9513365348159,39.9427491621754,Columbus,306,carpinus
-73.856131,45.507578,Montreal,307,populus
-83.0972134459234,40.0844738471795,Columbus,308,fraxinus
-118.505379729346,34.1667757167516,LosAngeles,309,acer
-118.272550885851,34.0778215826782,LosAngeles,310,harpephyllum
-122.799625,49.178882,Surrey,311,liriodendron
-121.877405412088,37.2483123837173,SanJose,312,sequoia
-118.42112722084,34.2794538268623,Buffalo,313,malus
-105.28047134968,40.0527420243979,Boulder,314,ulmus
-77.0862688611791,38.9568953655113,WashingtonDc,315,prunus
-121.816675605528,37.2512988256316,SanJose,316,zelkova
-83.0720770278041,39.9461671040622,Columbus,317,fraxinus
-114.0846665,51.0378958,Calgary,318,quercus
-122.767669,49.115503,Surrey,319,cornus
-122.806211,49.163821,Surrey,320,cercidiphyllum
-118.311674562588,33.7452355466297,LosAngeles,321,lagerstroemia
-122.298789179006,47.6088824933466,Seattle,322,fagus
-76.9544479914191,38.8914407591346,WashingtonDc,323,prunus
-80.503326737161,43.4553425571482,Kitchener,324,amelanchier
-121.82652692453,37.3415650485123,SanJose,325,eriobotrya
-114.0571352,50.9656662,Calgary,326,crataegus
-113.498226127842,53.4115528307193,Edmonton,327,malus
-113.526958139997,53.516888564906,Edmonton,328,ulmus
-122.270105418853,47.5276241157729,Seattle,329,quercus
-123.18003,49.26143,Vancouver,330,tilia
-123.133494,49.223911,Vancouver,331,prunus
-121.877904287697,37.3508696135428,SanJose,332,callistemon
-118.35644329185,34.2752937020129,LosAngeles,333,robinia
-122.422525509838,37.8005900423666,SanFrancisco,334,acacia
-73.649397,45.459554,Montreal,335,malus
-113.414286063344,53.4644411646619,Edmonton,336,pinus
-118.414748816213,33.9629624670215,LosAngeles,337,magnolia
-118.446582146708,34.2283604178018,LosAngeles,338,catalpa
-78.8031175956692,42.8731940848759,Buffalo,339,ulmus
-74.16525625,40.55697296,NewYork,340,gleditsia
-96.6927510244237,43.5382931439906,SiouxFalls,341,fraxinus
-74.14807743,40.54718482,NewYork,342,platanus
-118.486550344728,34.0684410245093,LosAngeles,343,dracaena
-118.330158273203,34.0594743297623,LosAngeles,344,ceratonia
-82.9590385633614,39.960336741756,Columbus,345,amelanchier
-122.746201,49.120312,Surrey,346,crataegus
-122.485435173986,37.7450642803204,SanFrancisco,347,prunus
-118.325146937055,33.7211987302291,LosAngeles,348,feijoa
-76.9827798110101,38.8613846028891,WashingtonDc,349,gymnocladus
-123.150954,49.259058,Vancouver,350,magnolia
-122.800874,49.124368,Surrey,351,gleditsia
-123.129046,49.283236,Vancouver,352,aesculus
-79.89999388,40.48332877,Pittsburgh,353,ulmus
-122.317498948216,47.6913508105099,Seattle,354,tilia
-82.9169267843065,39.9733091925806,Columbus,355,alnus
-118.339625298948,34.0701225711852,LosAngeles,356,platanus
-122.423259092249,37.8054185374972,SanFrancisco,357,platanus
-121.908576911376,37.345715053575,SanJose,358,acer
-80.3155150257297,43.4244534866584,Cambridge,359,acer
-73.95422781,40.7352818,NewYork,360,maackia
-78.8540972206408,42.9432146562858,LosAngeles,361,ginkgo
-118.49318507822,34.023145978605,SantaMonica,362,washingtonia
-123.143628,49.212678,Vancouver,363,prunus
-82.9756046711115,39.9778273415967,Columbus,364,fraxinus
-78.9057297036529,42.9510552073748,LosAngeles,365,podocarpus
-114.0841351,51.0311846,Calgary,366,prunus
-122.344853066721,47.6245750746866,Seattle,367,platanus
-118.306505571088,33.8124644187972,LosAngeles,368,callistemon
-113.455529143635,53.4500831235896,Edmonton,369,fraxinus
-80.3490794878735,43.3884324928136,Cambridge,370,acer
-73.79834682,40.59501139,NewYork,371,eucommia
-83.0063279255466,39.9784720348565,Columbus,372,alnus
-105.0273174,39.7512737,Denver,373,fraxinus
-76.9309493681528,38.8907256072806,WashingtonDc,374,cladrastis
-114.116836,51.0067402,Calgary,375,ulmus
-122.460486446495,37.7330056991393,SanFrancisco,376,schinus
-121.941486910522,37.3130350596664,SanJose,377,pistacia
-73.547847,45.452481,Montreal,378,tilia
-118.48055646402,34.043226406835,SantaMonica,379,tipuana
-78.4783873242518,38.0252048360298,Charlottesville,380,oxydendrum
-80.4110246088827,43.428454233138,Kitchener,381,fraxinus
-113.485040331321,53.5983640203986,Edmonton,382,gleditsia
-121.855806930213,37.24361506002,SanJose,383,betula
-122.425137114448,37.7583364956152,SanFrancisco,384,geijera
-73.769269,45.506406,Montreal,385,ostrya
-96.7361918255813,43.5563616752635,Buffalo,386,acer
-77.0150203352142,38.9672515062299,WashingtonDc,387,prunus
-122.4441310961,37.7316658109241,SanFrancisco,388,callistemon
-73.79819419,40.76776264,NewYork,389,styphnolobium
-122.04714318,37.30236389,Cupertino,390,liquidambar
-105.270489965348,40.0000096659478,Boulder,391,picea
-79.9515921,40.43651574,Pittsburgh,392,malus
-122.292448042558,47.6025357982406,Seattle,393,acer
-76.9981528789362,38.8919744729639,WashingtonDc,394,ulmus
-73.84130058,40.89649178,NewYork,395,robinia
-114.2108071,51.0705063,Calgary,396,fraxinus
-83.0083717596717,39.9918956501592,Columbus,397,acer
-118.271579036705,34.0495547157002,LosAngeles,398,koelreuteria
-74.15862141,40.5856067,NewYork,399,tilia
-122.3219330696,47.6230117263089,Seattle,400,zelkova
-122.481946442906,37.7543056757371,SanFrancisco,401,tristaniopsis
-73.85501063,40.90076744,NewYork,402,gleditsia
-122.438752158282,37.7969274561947,SanFrancisco,403,magnolia
-118.475998632516,34.0677640845642,LosAngeles,404,cupressus
-122.04245507,37.30455885,Cupertino,405,lagerstroemia
-122.880324,49.172132,Surrey,406,acer
-77.0171029798708,38.9184892064793,WashingtonDc,407,lagerstroemia
-113.48606040051,53.5041264900629,Edmonton,408,malus
-118.598814897846,34.159279976888,LosAngeles,409,schinus
-73.550914,45.466217,Montreal,410,phellodendron
-122.454857840965,37.7104092959015,SanFrancisco,411,tristaniopsis
-118.268405482274,34.0790204038667,LosAngeles,412,catalpa
-118.391683526065,34.0372214072419,LosAngeles,413,araucaria
-96.7521162104995,43.5331671156221,SiouxFalls,414,fraxinus
-118.366186750114,34.0559629622771,LosAngeles,415,platanus
-105.05310241,39.78757402,Denver,416,pinus
-73.642297,45.496747,Montreal,417,ostrya
-122.795402,49.202824,Surrey,418,liriodendron
-80.2998732895771,43.365345285396,Cambridge,419,crataegus
-77.0684831660148,38.9106679213067,WashingtonDc,420,tilia
-76.9995797071111,38.8992859511252,WashingtonDc,421,tilia
-122.387239488996,37.7563094360414,SanFrancisco,422,melaleuca
-73.613413,45.492813,Montreal,423,gymnocladus
-121.764316330429,37.3216624322171,SanJose,424,prunus
-82.978975593333,40.0801100800266,Columbus,425,metasequoia
-113.503021263571,53.5632843357072,Edmonton,426,picea
-96.8071659706849,43.506286730216,SiouxFalls,427,acer
-76.9984464824934,38.8326206619416,WashingtonDc,428,prunus
-76.9964594754571,38.884327949991,WashingtonDc,429,tilia
-122.795397,49.203642,Surrey,430,liriodendron
-122.390304301926,37.7601607427304,SanFrancisco,431,cupressus
-104.8122316,39.77699604,Denver,432,gleditsia
-83.1232059801143,40.0691444011303,Columbus,433,fraxinus
-80.3221163535945,43.3675403159825,Cambridge,434,juglans
-105.05311296,39.74136666,Denver,435,ailanthus
-104.8961294,39.788416,Denver,436,gleditsia
-122.502279518887,37.7413219544677,SanFrancisco,437,arbutus
-118.271712137199,34.0225389677143,LosAngeles,438,pinus
-73.530106,45.598725,Montreal,439,celtis
-113.9612211,51.0456956,Calgary,440,picea
-121.761188494905,37.2422596380759,SanJose,441,lagerstroemia
-105.02508303,39.75176616,Denver,442,celtis
-122.314280973459,47.6079573432363,Seattle,443,pinus
-83.0911107370547,39.9126401427329,Columbus,444,tilia
-76.9389734487144,38.9127862154835,WashingtonDc,445,cladrastis
-121.87764324332,37.2370248568424,SanJose,446,quercus
-73.546814,45.66455,Montreal,447,pyrus
-104.95098978,39.72624527,Denver,448,populus
-122.395588970632,47.6479182626198,Seattle,449,malus
-122.35396216068,47.5352256373807,Seattle,450,fraxinus
-73.99005508,40.64355351,NewYork,451,koelreuteria
-104.91400564,39.70213295,Denver,452,crataegus
-118.454275821672,34.2510050619291,LosAngeles,453,ceratonia
-122.471667523249,37.7351125606845,SanFrancisco,454,cupressus
-79.99512983,40.41751862,Pittsburgh,455,morus
-122.384505789915,47.5460369123883,Seattle,456,prunus
-121.875694223094,37.3777847385639,SanJose,457,acer
-121.859616913605,37.3883450464613,SanJose,458,prunus
-104.96269536,39.67116412,Denver,459,aesculus
-123.17268,49.26059,Vancouver,460,quercus
-78.8701722243868,42.9141368656682,LosAngeles,461,brachychiton
-114.0019532,50.9179535,Calgary,462,ulmus
-122.471267432857,37.7457197737491,SanFrancisco,463,metrosideros
-122.425254310132,37.7445270937564,SanFrancisco,464,olea
-122.241499759264,47.5004001398674,Seattle,465,carpinus
-73.717734,45.511808,Montreal,466,prunus
-118.259968198786,33.8027134538946,LosAngeles,467,ficus
-114.0862016,51.1348864,Calgary,468,fraxinus
-73.94481964,40.73207113,NewYork,469,koelreuteria
-122.392938792761,47.6310283257581,Seattle,470,acer
-118.4165369036,34.1452722189442,LosAngeles,471,cordyline
-77.0296363998092,38.932024141391,WashingtonDc,472,nyssa
-86.5388318431,39.152589485,Bloomington,473,quercus
-104.9605335,39.69013133,Denver,474,tilia
-118.311837232656,34.0222841295011,LosAngeles,475,platanus
-74.09042708,40.58720772,NewYork,476,liquidambar
-123.19535,49.24532,Vancouver,477,crataegus
-82.8589134246283,39.9261440184122,Columbus,478,liquidambar
-123.16611,49.248219,Vancouver,479,crataegus
-73.619823,45.554506,Montreal,480,picea
-76.9843921840571,38.9025715529284,WashingtonDc,481,quercus
-123.107359,49.263869,Vancouver,482,carpinus
-79.92653293,40.46710509,Pittsburgh,483,crataegus
-122.354097133386,47.6365187239015,Seattle,484,acer
-122.291409871934,47.611024058138,Seattle,485,cornus
-122.862123,49.130488,Surrey,486,cornus
-82.9663218596083,40.1014701430122,Columbus,487,malus
-105.240560647683,39.9889876460738,Boulder,488,ulmus
-73.70433255,40.7382902,NewYork,489,ginkgo
-123.143953,49.21789,Vancouver,490,sorbus
-78.8601658017736,42.9066292289326,LosAngeles,491,zelkova
-104.95578398,39.7129844,Denver,492,celtis
-118.570826609248,34.1760748893783,SiouxFalls,493,fraxinus
-96.7967234405395,43.5118734379747,SiouxFalls,494,fraxinus
-76.9252788705177,38.9018774679237,WashingtonDc,495,cercis
-122.414167540822,37.7556551725691,SanFrancisco,496,corymbia
-118.321729355542,33.9751598449034,LosAngeles,497,phoenix
-118.331377210742,34.0145135847167,LosAngeles,498,erythrina
-78.8124990305397,42.9412019802973,Buffalo,499,carpinus
-104.87959508,39.72313482,Denver,500,quercus
-122.438874572714,37.7715707670273,SanFrancisco,501,syzygium
-82.9991058834277,39.9995611569432,Columbus,502,amelanchier
-118.561915666807,34.0706512365067,LosAngeles,503,callistemon
-73.663755,45.512435,Montreal,504,ginkgo
-118.495089902003,34.2655366449688,LosAngeles,505,catalpa
